怪物名称,MonsterName,MonsterImage,MonsterAI,MonsterEffect,MonsterLevel,MonsterLight,MonsterAttackSpeed,MonsterMoveSpeed,MonsterViewRange,MonsterCoolEye,MonsterExperience,MonsterCanPush,MonsterAutoRev,MonsterUndead,MonsterCanTame,MonsterDropPath,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,StatAccuracy,StatAgility,StatHP,StatMP,StatAttackSpeed,StatLuck,StatBagWeight,StatHandWeight,StatWearWeight,StatReflect,StatStrong,StatHoly,StatFreezing,StatPoisonAttack,StatMagicResist,StatPoisonResist,StatHealthRecovery,StatSpellRecovery,StatPoisonRecovery,StatCriticalRate,StatCriticalDamage,StatMaxACRatePercent,StatMaxMACRatePercent,StatMaxDCRatePercent,StatMaxMCRatePercent,StatMaxSCRatePercent,StatAttackSpeedRatePercent,StatHPRatePercent,StatMPRatePercent,StatHPDrainRatePercent,StatExpRatePercent,StatItemDropRatePercent,StatGoldDropRatePercent,StatMineRatePercent,StatGemRatePercent,StatFishRatePercent,StatCraftRatePercent,StatSkillGainMultiplier,StatAttackBonus,StatLoverExpRatePercent,StatMentorDamageRatePercent,StatMentorExpRatePercent,StatDamageReductionPercent,StatEnergyShieldPercent,StatEnergyShieldHPGain,StatManaPenaltyPercent,StatTeleportManaPenaltyPercent,StatHero
图森鸡蛋,TucsonEgg,TucsonEgg,128,0,0,0,2500,1800,7,0,1,TRUE,TRUE,FALSE,TRUE,MongchonProvince\Swamp\TucsonEgg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
年轻的图森,YoungTucson,PlaguedTucson,0,0,0,0,2500,1800,7,0,5000,TRUE,TRUE,FALSE,TRUE,MongchonProvince\Swamp\YoungTucson,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
犰狳,Armadillo,Armadillo,124,0,54,0,1500,1200,8,0,8250,TRUE,TRUE,FALSE,TRUE,,17,20,18,21,41,60,15,40,0,0,19,20,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
犰狳老人,ArmadilloElder,ArmadilloElder,125,0,58,0,1500,1200,8,0,8350,TRUE,TRUE,FALSE,TRUE,,19,25,15,18,45,65,18,45,0,0,20,19,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
内脏蠕虫2,VisceralWorm2,VisceralWorm,0,0,0,0,2500,1800,7,0,6000,TRUE,TRUE,FALSE,TRUE,MongchonProvince\Swamp\VisceralWorm2,18,18,18,16,28,60,20,20,0,0,18,18,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
沙螺,SandSnail,SandSnail,115,0,54,0,1600,1600,8,0,6250,TRUE,TRUE,FALSE,FALSE,MongchonProvince\Swamp\SandSnail,18,18,18,16,28,60,20,25,0,0,18,18,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
食人触角,CannibalTentacles,CannibalTentacles,130,0,75,5,1400,800,9,0,18500,FALSE,TRUE,FALSE,FALSE,MongchonProvince\Swamp\CannibalTentacles,40,60,40,60,41,60,15,40,0,0,20,20,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
图森,Tucson,Tucson,0,0,54,5,1600,1000,7,0,8300,TRUE,TRUE,FALSE,FALSE,MongchonProvince\Swamp\Tucson,18,25,18,25,23,53,0,0,0,0,18,18,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
图森斗士,TucsonFighter,TucsonFighter,44,0,54,0,1400,1200,7,0,8800,TRUE,TRUE,FALSE,FALSE,MongchonProvince\Swamp\TucsonFighter,20,29,18,24,25,65,0,0,0,0,19,18,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
图森法师,TucsonMage,TucsonMage,126,0,54,0,1400,1400,7,0,6900,TRUE,TRUE,FALSE,FALSE,MongchonProvince\Swamp\TucsonMage,19,19,18,18,22,55,0,0,0,0,19,18,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
图森战士,TucsonWarrior,TucsonWarrior,127,0,54,0,1400,1400,7,0,8000,TRUE,TRUE,FALSE,FALSE,MongchonProvince\Swamp\TucsonWarrior,20,20,22,22,28,65,25,30,0,0,19,18,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
图森将军,TucsonGeneral,TucsonGeneral,131,0,100,25,1200,1200,9,0,38000,FALSE,TRUE,FALSE,FALSE,MongchonProvince\Swamp\TucsonGeneral,140,190,140,190,150,220,30,90,30,90,25,22,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰冻战士,FrozenSolider,FrozenSoldier,0,0,65,0,1200,1200,7,0,27000,FALSE,TRUE,FALSE,FALSE,,35,55,35,55,50,125,0,0,0,0,30,29,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰冻战士,FrozenFighter,FrozenFighter,44,0,65,0,1200,1200,7,0,28500,FALSE,TRUE,FALSE,FALSE,,25,55,25,65,40,95,80,160,80,160,30,29,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰冻射手,FrozenArcher,FrozenArcher,8,0,65,0,1200,1200,7,0,23000,FALSE,TRUE,FALSE,FALSE,,28,48,28,48,50,90,80,160,80,160,30,29,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰冻骑士,FrozenKnight,FrozenKnight,0,0,65,0,1200,1200,7,0,28500,FALSE,TRUE,FALSE,FALSE,,30,50,35,60,50,125,0,0,0,0,30,29,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰冻的戈尔姆,FrozenGolem,FrozenGolem,0,0,65,0,1200,1200,7,0,28500,FALSE,TRUE,FALSE,FALSE,,25,55,25,65,40,95,0,0,0,0,30,29,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰上幻影,IcePhantom,IcePhantom,0,0,80,0,1200,1200,7,0,31000,FALSE,TRUE,FALSE,FALSE,,50,85,45,80,60,180,0,0,0,0,35,34,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰雪之狼,SnowWolf,SnowWolf,179,0,65,0,1200,1200,7,0,28000,FALSE,TRUE,FALSE,FALSE,,28,55,28,55,50,125,0,0,0,0,30,29,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰冻的狼,FrozenWarewolf,SnowWolfKing,180,0,90,0,1300,1100,7,0,28500,FALSE,TRUE,FALSE,FALSE,,28,50,28,50,53,127,0,0,0,0,35,32,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰冻矿工,FrozenMiner,FrozenMiner,187,0,65,0,1200,1200,7,0,23000,TRUE,TRUE,FALSE,FALSE,,28,48,28,48,50,90,50,160,0,0,30,29,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冷冻阿克塞人,FrozenAxeman,FrozenAxeman,188,0,65,0,1200,1200,7,0,28000,FALSE,TRUE,FALSE,FALSE,,28,55,28,55,50,100,50,160,0,0,30,29,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰冻魔法师,FrozenMagician,FrozenMagician,189,0,65,0,1200,1200,7,0,28500,TRUE,TRUE,FALSE,FALSE,,35,60,30,50,50,125,60,160,0,0,30,29,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雪地精灵,SnowYeti,SnowYeti,190,0,65,0,1200,1200,7,0,27000,FALSE,TRUE,FALSE,FALSE,,35,55,35,55,50,125,0,0,0,0,30,29,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰晶固守者,IceCrystalSolider,IceCrystalSoldier,102,0,80,0,1200,1200,7,0,25000,FALSE,TRUE,FALSE,FALSE,,50,85,120,170,60,110,60,110,60,110,26,26,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黑暗巫师,DarkWraith,DarkWraith,192,0,100,0,1100,1000,7,0,40000,FALSE,TRUE,TRUE,FALSE,,160,250,140,200,180,290,80,200,80,180,45,35,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黑暗精灵,DarkSpirit,DarkSpirit,181,0,100,0,1100,1000,7,0,40000,FALSE,TRUE,TRUE,FALSE,,50,100,50,100,90,140,80,160,80,160,40,30,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新石器人,SinseokMiner,CrystalBeast,102,0,65,0,1200,1200,7,0,23000,TRUE,TRUE,FALSE,FALSE,,28,48,28,48,50,90,50,160,0,0,30,29,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
血腥诱惑蜘蛛,BloodyLureSpider,LureSpider,4,0,64,0,1800,800,7,0,640,TRUE,TRUE,FALSE,FALSE,,8,8,11,13,15,40,0,0,0,0,18,15,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幽灵僵尸,GhostZombie,ClZombie,25,0,22,0,3000,2000,7,0,500,TRUE,TRUE,TRUE,FALSE,,2,2,1,1,8,17,0,0,0,0,13,15,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黑暗祭司僵尸,DarkPriestZombie,DigOutZombie,24,0,25,0,3000,2000,7,0,500,TRUE,TRUE,TRUE,FALSE,,0,0,0,0,12,16,0,0,0,0,13,15,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
链式食尸鬼,ChainGhoul,Ghoul,0,0,50,0,2800,1500,7,0,1200,TRUE,TRUE,TRUE,FALSE,,3,3,3,3,12,25,0,0,0,0,15,15,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
警卫3,Guard3,Guard3,6,0,999,20,2000,0,7,0,0,FALSE,FALSE,FALSE,FALSE,,999,999,999,999,999,999,999,999,999,999,255,255,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
弓箭手卫士3,ArcherGuard3,ArcherGuard3,80,0,999,20,2000,0,7,0,0,FALSE,FALSE,FALSE,FALSE,Misc\ArcherGuard3,999,999,999,999,999,999,999,999,999,999,255,255,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
游戏商店守卫,GameShop_Guard,Guard,23,0,0,5,750,750,7,0,0,FALSE,FALSE,FALSE,FALSE,,10,10,10,10,10,40,5,5,5,5,75,50,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
橄榄球,Football,Football,68,0,0,0,2500,1800,7,0,0,TRUE,FALSE,FALSE,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
皇家卫队,Royal_Guard,Guard,6,0,255,5,2500,520,7,0,0,FALSE,FALSE,FALSE,FALSE,,999,999,999,999,999,999,999,999,999,999,255,255,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
皇家弓箭手,Royal_Archer,ArcherGuard,57,0,255,5,2500,520,7,0,0,FALSE,FALSE,FALSE,FALSE,,999,999,999,999,999,999,999,999,999,999,255,255,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
皇家中尉,Royal_Lieutenant,TaoistGuard,6,0,255,5,2500,520,7,0,0,FALSE,FALSE,FALSE,FALSE,,999,999,999,999,999,999,999,999,999,999,255,255,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKSpirit,PKSpirit,DarkGhost,38,0,90,0,1500,900,10,100,263,TRUE,TRUE,TRUE,FALSE,,20,20,1,5,22,55,5,35,0,0,15,13,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蛙人,Frog,Frog,64,10,15,0,1200,900,7,0,0,TRUE,TRUE,FALSE,FALSE,,10,15,10,15,0,0,0,0,0,0,0,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
红龟,RedTurtle,RedTurtle,0,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
绿海龟,GreenTurtle,GreenTurtle,0,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蓝龟,BlueTurtle,BlueTurtle,0,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
塔龟,TowerTurtle,TowerTurtle,0,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鳍状龟,FinialTurtle,FinialTurtle,72,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
拥抱者,Hugger,Hugger,70,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
毒害拥抱者,PoisonHugger,PoisonHugger,69,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
变异拥抱者,MutatedHugger,MutatedHugger,40,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
地狱骑士1,HellKnight1,HellKnight1,97,0,60,0,1200,1800,7,100,25000,TRUE,TRUE,TRUE,FALSE,Unused\HellFire\HellKnight1,100,120,100,120,100,125,0,0,0,0,25,25,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
地狱骑士2,HellKnight2,HellKnight2,97,0,0,0,1100,1800,7,100,25000,TRUE,TRUE,TRUE,FALSE,Unused\HellFire\HellKnight2,120,160,120,160,100,165,0,0,0,0,25,25,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔之眼3,HellKnight3,HellKnight3,97,0,0,0,1100,1800,7,100,25000,TRUE,TRUE,TRUE,FALSE,Unused\HellFire\HellKnight3,120,180,120,180,100,185,0,0,0,0,25,25,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔之眼4,HellKnight4,HellKnight4,97,0,0,0,1100,1800,7,100,25000,TRUE,TRUE,TRUE,FALSE,Unused\HellFireHellKnight1,140,240,140,240,100,200,0,0,0,0,25,25,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
地狱炸弹1,HellBomb1,HellBomb1,99,0,50,0,1600,1800,7,100,250,TRUE,TRUE,TRUE,FALSE,Unused\HellFire\HellBomb1,20,45,20,45,50,90,0,0,0,0,25,25,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
地狱炸弹2,HellBomb2,HellBomb2,99,0,50,0,1600,1800,7,100,250,TRUE,TRUE,TRUE,FALSE,Unused\HellFire\HellBomb2,20,45,20,45,50,80,0,0,0,0,25,25,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
地狱炸弹3,HellBomb3,HellBomb3,99,0,50,0,1600,1800,7,100,250,TRUE,TRUE,TRUE,FALSE,Unused\HellFire\,20,45,20,45,50,90,0,0,0,0,25,25,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
地狱领主,HellLord,HellLord,98,0,120,30,1200,1200,20,100,35000,FALSE,TRUE,FALSE,FALSE,Unused\HellFire\,150,300,150,300,150,300,0,0,0,0,40,30,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
霹雳火,Hydrax,Hydrax,0,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
喇叭手,HornedSorceror,HornedSorceror,169,0,0,0,2500,1800,7,0,0,TRUE,TRUE,TRUE,TRUE,Unused\Horned\,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
喇叭射手（HornedArcher,HornedArcher,HornedArcher,164,0,0,0,2500,1800,7,0,0,TRUE,TRUE,TRUE,TRUE,Unused\Horned\HornedArcher,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有角的指挥官,HornedCommander,HornedCommander,171,0,0,0,2500,1800,7,0,0,TRUE,TRUE,TRUE,TRUE,Unused\Horned\HornedCommander,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有角法师,HornedMage,HornedMage,163,0,0,0,2500,1800,7,0,0,TRUE,TRUE,TRUE,TRUE,Unused\Horned\HornedMage,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有角的战士,HornedWarrior,HornedWarrior,165,0,0,0,2500,1800,7,0,0,TRUE,TRUE,TRUE,TRUE,Unused\Horned\HornedWarrior,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巨石之魂,BoulderSpirit,BoulderSpirit,170,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,Unused\Horned\BoulderSpirit,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
战士卷轴,WarriorScroll,WarriorScroll,210,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,Unused\Scrolls\WarriorScroll,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
道士卷轴,TaoistScroll,TaoistScroll,210,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,Unused\Scrolls\TaoistScroll,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巫师卷轴,WizardScroll,WizardScroll,210,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,Unused\Scrolls\,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
刺客卷轴,AssassinScroll,AssassinScroll,210,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,Unused\Scrolls\AssassinScroll,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
祖玛神像22,ZumaStatue22,ZumaStatue,15,0,0,0,2500,1800,7,0,0,TRUE,TRUE,TRUE,TRUE,Unused\22\ZumaStatue22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
祖玛卫士22,ZumaGuardian22,ZumaGuardian,15,0,0,0,2500,1800,7,0,0,TRUE,TRUE,TRUE,TRUE,Unused\22\ZumaGuardian22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
